user,ch_num_sessions,ch_time_in_prob_sum,ch_time_in_video_sum,ch_ratio_clicks_weekend_day,ch_total_clicks_weekend,ch_total_clicks_weekday,ch_time_sessions_mean,ch_time_sessions_std,bo_delay_lecture,bo_reg_peak_dayhour,bo_reg_periodicity_m1,ma_competency_strength,ma_competency_anti,ma_content_anti,ma_student_shape,ma_student_speed,mu_speed_playback_mean,mu_frequency_action_relative_video_pause,wa_num_subs,wa_num_subs_correct,wa_num_subs_avg,wa_num_subs_perc_correct,la_pause_dur_mean,la_seek_len_std,la_pause_dur_std,la_time_speeding_up_mean,la_time_speeding_up_std,la_weekly_prop_watched_mean,la_weekly_prop_interrupted_mean,la_weekly_prop_interrupted_std,la_weekly_prop_replayed_mean,la_weekly_prop_replayed_std,la_frequency_action_video_play,grade,gender,category,year
110,4.2,2139.0,6821.9,10.881532256337001,73.7,96.7,2081.987142857143,1210.9198528873621,-27127.8525,130.86859952174837,4.640928563289715,0.564034090909091,0.11453988663522527,0.13277325377325377,0.5517676767676767,33.179761904761904,1.4412752048866864,0.25285339554909725,6.4,3.9,1.0803030303030303,0.5722222222222222,74.71884268220778,65.20995295062288,147.9460529735318,41.45141094525358,119.73640112086912,0.45651709401709406,0.14576312576312575,0.0,0.07427350427350428,0.0,0.30655900111694817,5.25,M,France,Y2-2018-19
112,3.1,4712.8,4531.2,0.0,0.0,94.1,1898.5425,831.5243798618687,45270.62777777777,79.55768816599493,3.9718867485300655,0.3,0.0,0.004545454545454545,0.3,0.0,0.8811690454582954,0.12358975433168981,0.3,0.3,0.3,0.3,63.15800802139038,75.89217477072263,109.82805681109785,17.28076690005446,45.51899060850904,0.4685714285714285,0.17579365079365078,0.0,0.05277777777777778,0.0,0.22027853044701518,5.5,M,Etranger.Autres,Y2-2018-19
113,4.0,3201.3,11811.0,1.2472658791199795,132.1,109.3,4151.675,1079.7473782457537,-1739.8705555555557,154.25698031043598,6.636556298080426,0.6563095238095238,0.1663629585695693,0.19796156546156546,0.6532539682539683,8.4,1.450110592059725,0.4010703078786337,6.1,3.9,1.0337301587301586,0.6476023391812865,81.62658443634713,69.1011881037355,185.61824352468122,67.31987442197422,172.5314926124164,0.4849450549450549,0.1094993894993895,0.0,0.026666666666666665,0.0,0.3543120879192249,4.75,M,France,Y2-2018-19
114,4.5,4635.4,11139.3,11.86784420289855,37.1,139.3,1312.1267965367965,1141.9538753472739,61228.73461538462,55.61859257632345,4.871876908246074,0.21958333333333332,0.002,0.005571428571428572,0.20249999999999999,12.891666666666666,0.8905588775413076,0.21134514927828,3.7,2.5,0.3975,0.21118881118881122,91.62392076269984,80.89593399394721,180.25732734828574,24.73879200032602,69.91020621231436,0.2857142857142857,0.03974358974358975,0.0,0.03736263736263736,0.0,0.2011038542315136,3.0,,,Y2-2018-19
115,2.9,2898.5,4238.4,0.5438205128205128,36.1,71.4,26972.526666666665,782.2961891201171,-4217.258333333333,96.23669452641133,2.5162527639390975,0.0125,0.0,0.0712957762957763,0.0,8.1,0.8,0.19149749837515262,0.4,0.1,0.2,0.025,40.723209008876154,17.661976170214565,45.74486135915959,0.0,0.0,0.29291819291819293,0.024285714285714285,0.0,0.0,0.0,0.253385667579591,4.5,F,Suisse.Autres,Y2-2018-19
116,5.8,2945.3,9504.4,1.0197442299957917,46.2,156.4,1452.708914141414,620.3172018259454,17989.938412698415,83.01323364407668,5.035026627666239,0.5028129034707982,0.0250714173246058,0.036774774774774775,0.38963744588744587,23.666309523809524,1.4013190160525801,0.25140634975734566,16.0,7.4,1.858089826839827,0.4398516114891973,122.28434187751957,74.14429517269761,269.82402628108497,76.01359587567222,219.50529408131192,0.7173901098901099,0.15515262515262515,0.0,0.10078144078144077,0.0,0.25326639765238446,2.5,M,Suisse.PAM,Y2-2018-19
117,4.0,6678.0,2669.9,0.6602164502164503,16.1,47.0,1260.8183333333334,976.2845676983554,20642.4,49.23332738497579,4.736061381925169,0.44958333333333333,0.22562283877493683,0.051515151515151514,0.39166666666666666,19.366666666666667,0.3,0.08836828458354182,2.2,1.5,0.8583333333333332,0.45499999999999996,61.03928571428571,18.47917055630176,48.8277542158392,0.0,0.0,0.06333333333333332,0.01,0.0,0.0,0.0,0.0624745321692455,3.75,F,France,Y2-2018-19
118,3.7,3401.9,11156.4,4.52837701609373,69.2,122.6,2874.05,1828.825457937525,-9326.6,91.05130369406301,2.9565945584070823,0.3499404761904762,0.13043268589487078,0.2048821223821224,0.32047619047619047,58.06666666666666,0.8119697501655196,0.31814680605173207,5.2,2.4,1.2321428571428572,0.3148268398268398,49.25959734679062,7.896628576040518,58.334285298212805,14.937577639751552,9.462977630194814,0.4587271062271062,0.026785714285714284,0.0,0.07218253968253968,0.0,0.28218338417133165,3.5,,,Y2-2018-19
119,3.6,2833.0,7370.5,1.005507497547254,64.3,133.9,2253.8126190476187,1367.6729131479744,-70.83722222222131,126.52779637762868,4.583555381644737,0.2457175925925926,0.04703294297382967,0.08422943722943724,0.2258838383838384,8.51,1.0,0.2592130006915415,6.0,2.9,0.7064393939393939,0.25264069264069267,76.35256613890374,67.11936428511387,118.38898032824734,0.0,0.0,0.4628571428571428,0.19936507936507936,0.0,0.04095238095238095,0.0,0.30509223223083176,3.25,F,Suisse.PAM,Y2-2018-19
120,5.5,3735.1,23185.1,10.419157265413718,153.9,371.4,3910.113611111111,2894.450316164754,68612.33045454546,115.32304907999757,6.156411301408047,0.0875,0.002,0.16072130572130572,0.075,53.54,0.969948741071115,0.29269895008765107,0.5,0.4,0.125,0.08,80.92792105677486,79.85350303208928,156.59827370068177,13.43207077446139,42.09967408697742,0.5872741147741147,0.19843406593406593,0.0,0.23893772893772894,0.0,0.38453588609763284,3.5,F,France,Y2-2018-19
121,3.9,2635.9,7468.7,0.6186534737959262,126.9,100.8,1860.7283333333332,1235.9704706735072,19116.48333333333,166.1128905314951,4.013791406903627,0.5877976190476191,0.13442621605647212,0.14735550485550486,0.5261904761904762,23.46666666666667,1.2847093685962372,0.18335554181937436,5.4,3.3,1.1464285714285716,0.5336652236652236,70.49739266072706,62.73418732132973,120.04268043188162,25.45418699872125,83.71951113971598,0.3619078144078144,0.08765262515262515,0.0,0.05380341880341881,0.0,0.33719670058062834,4.75,M,Etranger.Autres,Y2-2018-19
122,3.5,5383.6,9167.6,7.314078978108175,65.5,114.1,30774.859999999997,1591.1018354447485,-3984.9666666666662,88.11551585612517,4.92110322002944,0.05178571428571429,0.2482235442582493,0.2837544167544167,0.05714285714285714,25.483333333333334,0.8900683544980513,0.14223824242075828,1.8,1.0,0.1285714285714286,0.05555555555555556,85.1464468211527,94.27942251684385,108.44822721152305,5.385714285714285,3.9102168633424084,0.09,0.0,0.0,0.0,0.0,0.26156057858301096,5.0,,,Y2-2018-19
123,4.0,2543.0,7979.3,0.5009645735074935,70.0,43.7,1683.781785714286,992.94933620205,42108.86111111111,57.31167325694774,4.396320037296002,0.4333333333333333,0.09424064815781333,0.1158035568035568,0.4208333333333333,13.096428571428572,0.8105633802816902,0.29192548337103236,4.6,2.5,0.8916666666666666,0.43,122.73124714156276,31.5017824481008,211.71691487169295,25.55,42.85154022902795,0.29387362637362635,0.1488827838827839,0.0,0.02,0.0,0.21509129822792708,5.0,M,Suisse.PAM,Y2-2018-19
124,0.9,48.5,1833.6,0.0,0.0,20.8,577.38,252.43726295373153,22261.0,25.14212178442143,1.3175556394963057,0.0,0.0,0.0,0.0,8.6,0.647196261682243,0.11973661924119242,0.0,0.0,0.0,0.0,45.44642857142857,5.090833906149365,95.31717286183388,14.32394366197183,36.01159228378728,0.016666666666666666,0.0,0.0,0.0,0.0,0.14231405763239874,1.75,M,France,Y2-2018-19
125,2.1,1690.3,4193.9,0.418525538707103,41.4,42.8,792.3773809523809,313.7747411425304,7914.4,51.93145353003227,1.8282605716303486,0.05,0.016570730856445143,0.025757575757575757,0.03333333333333333,29.742857142857144,0.4,0.049199354518371395,0.6,0.2,0.2,0.03333333333333333,49.974901960784315,14.201085754539458,64.14160798575462,0.0,0.0,0.06428571428571428,0.01,0.0,0.01,0.0,0.15997730982333652,4.75,F,Suisse.Autres,Y2-2018-19
126,0.7,436.3,1279.8,0.07684210526315789,9.5,16.2,552.3333333333333,136.04672808348693,5836.716666666667,24.853994541601217,0.7807249961840583,0.05,0.0,0.0,0.0,7.4,0.2,0.06883534136546185,0.2,0.1,0.2,0.05,24.388701923076923,6.903990225029827,41.540786551469786,0.0,0.0,0.05,0.030000000000000006,0.0,0.0,0.0,0.07067281968967362,1.5,F,Suisse.Autres,Y2-2018-19
127,2.3,1662.4,6563.4,0.10670731707317074,25.0,131.4,5546.5233333333335,738.9830607505648,144964.20575396824,98.9246222282973,3.060206988941594,0.3727068764568765,0.13159206053701594,0.15475839475839476,0.3672377622377622,20.922023809523807,1.065849224002005,0.15683115226210226,10.7,5.1,1.040862470862471,0.33655719759168035,22.87565281461833,37.49857199610706,62.15425204648276,42.751206810620914,93.10685240736434,0.5415384615384615,0.025384615384615384,0.0,0.02,0.0,0.14203780546576328,6.0,M,Etranger.Autres,Y2-2018-19
128,4.6,1265.2,23179.9,0.10879080497929816,377.9,107.1,21284.14846153846,1416.4552387744525,0.0,99.47690297759122,4.103565749685998,0.0,0.0,0.0,0.0,0.0,0.6,0.20675854784221914,0.0,0.0,0.0,0.0,70.27265932640621,31.868592961072284,170.36340886708473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722927455466188,4.5,M,Etranger.Autres,Y2-2018-19
129,4.9,4957.4,7907.4,1.927812463598325,49.7,90.9,1833.3239285714285,1116.9930171569972,0.0,65.58090595128684,4.105187851983112,0.0,0.15344736259388753,0.19711781911781912,0.0,14.059999999999999,0.8,0.28679808092452075,0.0,0.0,0.0,0.0,29.97077852463201,41.729482694492184,40.36111119150702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644691838329322,6.0,,,Y2-2018-19
130,1.8,1356.0,4989.3,0.6857127769156071,77.5,48.7,2765.7833333333333,962.417091242289,6212.386666666667,115.44068025976995,2.7673459758413976,0.620297619047619,0.17711417329064785,0.19644641394641393,0.5695238095238095,9.375,0.802878787878788,0.3086412728340983,5.3,3.6,1.1116666666666668,0.5927777777777778,22.158618605589748,16.85715049772376,31.73425298465592,5.285714285714286,12.269291348895488,0.25492368742368743,0.021978021978021976,0.0,0.0,0.0,0.2649446564655924,4.5,M,France,Y2-2018-19
131,3.6,5375.4,7405.1,1.9195084230875448,40.7,43.4,10198.406944444443,1295.0711870308473,0.0,44.57919183250549,4.11519715564714,0.0,0.18451983415363893,0.25405744705744704,0.0,12.8,0.8994212962962962,0.12534522400944612,0.0,0.0,0.0,0.0,55.35268817204301,67.6402830353009,107.43984802535822,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16529732463271068,5.0,F,France,Y2-2018-19
132,3.4,2165.5,8260.4,0.230813152775433,186.3,44.6,2447.0016666666666,1820.7437961082553,20843.1,136.9083161326352,3.977239616626283,0.3302380952380952,0.14676133661439092,0.29648168948168946,0.4714285714285714,39.66666666666667,1.1019585549782895,0.1608780971428605,1.8,1.6,0.5142857142857142,0.475,80.71988109571313,48.12850111228281,120.81788550207993,39.01292718590548,96.55600014074057,0.047692307692307694,0.01,0.0,0.0,0.0,0.28230781711968345,5.25,M,France,Y2-2018-19
133,3.2,2750.8,7690.9,0.9659247946257583,92.5,48.4,2237.562857142857,1456.3309920621255,-36066.990000000005,101.74357963455498,3.572780811874351,0.41587301587301584,0.16387064657627887,0.20786416286416287,0.3880952380952381,16.306666666666665,0.9325825778725431,0.21715298616320747,3.6,2.1,0.9083333333333334,0.41464285714285715,43.43170630676513,64.93012963435407,107.8576358582618,42.018522433028195,111.15577922424534,0.28885225885225885,0.0628968253968254,0.0,0.03539682539682539,0.0,0.2286217512695881,5.0,,,Y2-2018-19
134,0.9,733.1,1181.0,0.13714285714285715,9.5,26.2,17967.85,322.35,0.0,63.67657960654284,1.5025349127957477,0.0,0.0,0.0,0.0,24.983333333333334,0.5823529411764705,0.06510856543875412,0.0,0.0,0.0,0.0,42.8,22.798732524475298,6.893117598836598,14.908333333333335,44.10468528273259,0.0,0.0,0.0,0.0,0.0,0.12094379564292979,5.75,M,France,Y2-2018-19
135,1.6,3002.9,3113.7,0.03763440860215054,100.9,3.5,2542.916666666667,1009.089566548585,-3835.9,150.1513949602057,2.6659304389809235,0.0,0.25173366625576626,0.2761786591786592,0.0,10.4,0.8,0.29509793603356804,0.0,0.0,0.0,0.0,32.26676587301587,14.389767590863116,78.1467704081306,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.22442543842925522,6.0,M,Suisse.Autres,Y2-2018-19
136,4.0,2241.0,8811.7,0.6728319996393919,115.1,102.3,2414.5435714285713,1388.4261887913794,-19208.24833333333,137.48250471348194,4.881484111937967,0.1,0.012709401709401708,0.1382998712998713,0.1,0.9,1.2053370820767835,0.35483437970504106,0.1,0.1,0.1,0.1,47.68489400740206,48.74747463871327,113.39876673233178,34.27752847462774,90.71428483457568,0.41551892551892544,0.09301587301587302,0.0,0.06984126984126984,0.0,0.3645103366229608,4.0,F,Suisse.PAM,Y2-2018-19
137,0.6,312.8,1400.9,0.0,0.0,17.1,470.05,173.35,0.0,21.154797443872376,0.7796428233265436,0.0,0.0,0.0,0.0,3.9,0.2166,0.06395400265369305,0.0,0.0,0.0,0.0,32.6,3.5665049981534125,89.55369297989763,10.439473684210526,37.69408399396441,0.0,0.0,0.0,0.0,0.0,0.08896842105263157,4.25,F,France,Y2-2018-19
138,2.9,4416.2,6613.9,0.7276729110167464,47.3,62.1,44859.23333333333,1228.9503835111336,-45243.14603174603,55.37605032323491,4.3244266567921095,0.343125,0.01550250515767757,0.1095119925119925,0.32416666666666666,11.577777777777778,0.955678829394677,0.20233729641860876,3.2,2.1,0.6025,0.33653846153846156,46.457867132867136,71.38118167864818,84.7542463280247,12.638787878787879,32.287043229282474,0.4066666666666666,0.12777777777777777,0.0,0.021111111111111112,0.0,0.20408296577667445,3.75,M,France,Y2-2018-19
139,3.5,494.2,10871.4,0.5671105089882915,90.4,160.7,2321.3430952380954,1130.8417877859247,-41335.443636363634,148.27454928047234,4.601784444415113,0.16499999999999998,0.07845336532927186,0.18137931437931437,0.15,14.540000000000001,0.8003075571177505,0.29995931899074224,2.9,0.7,0.6799999999999999,0.16052631578947368,56.26046017104484,80.49293987437012,80.66690471022578,6.316666666666666,9.473720963216559,0.473028083028083,0.08164835164835164,0.0,0.10006715506715506,0.0,0.32388383528772535,4.25,M,Suisse.Autres,Y2-2018-19
140,5.7,9624.1,9234.0,2.3700661846591196,55.0,88.6,1663.6900793650796,1247.1810842219609,-4916.191558441558,70.44603787574935,6.195562797691499,0.541087962962963,0.16282153887195902,0.17727272727272728,0.49444444444444446,54.75416666666666,0.9041221911720916,0.19987227909513636,7.7,5.1,0.9388888888888889,0.5134049525353873,109.95159551416016,26.331318076553366,233.70355883481307,24.44455590386625,62.46669462327795,0.587075702075702,0.1141025641025641,0.0,0.0638034188034188,0.0,0.19484582646890433,5.25,F,France,Y2-2018-19
141,4.5,11123.8,2997.9,0.6290909090909091,7.2,115.8,1789.2742857142857,1127.7253755107317,-2752.258333333334,67.33855137811231,3.779167308870698,0.27270833333333333,0.025972440258154546,0.007575757575757576,0.2375,57.980000000000004,0.6023255813953489,0.1471892746152885,5.4,3.3,0.6194444444444445,0.2523809523809524,24.8883229352347,29.684658606651375,58.713517644350624,1.5,2.9979159427842537,0.08249999999999999,0.0225,0.0,0.0,0.0,0.14086116115707834,5.0,M,Suisse.Autres,Y2-2018-19
142,1.6,1123.2,4336.2,0.13896996278575227,82.1,47.4,1643.9583333333335,1006.3715570217398,48726.26333333333,105.87083036833556,2.734884308598411,0.125,0.04953484730738098,0.06561015561015561,0.15,13.175,0.6000862068965518,0.2606175609277461,1.0,0.3,0.55,0.13333333333333333,31.13742554468279,23.93504907840611,94.618759945873,3.0,0.0,0.12953296703296704,0.02967032967032967,0.0,0.0,0.0,0.23020151889166693,4.75,M,France,Y2-2018-19
143,1.9,536.2,2429.8,0.9,25.1,24.4,558.8066666666666,427.02541718756936,31495.6,55.48652159608048,2.4401494123631546,0.0875,0.0,0.010581490581490582,0.05,9.114285714285714,0.7,0.05730009421185892,1.2,0.5,0.525,0.12222222222222223,28.44492753623188,58.2131916734622,45.22784328179356,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.17106162180541645,2.75,M,Suisse.Autres,Y2-2018-19
144,1.0,644.4,1693.5,0.005670103092783505,19.4,68.0,546.2083333333333,263.40233271915207,0.0,75.73550123963574,1.6922628379760685,0.0,0.0,0.0,0.0,18.639999999999997,0.5,0.06663257183453022,0.0,0.0,0.0,0.0,46.72734082397004,23.229114996883624,94.39301754454695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15467169114712914,1.75,M,Suisse.PAM,Y2-2018-19
145,1.6,3863.8,188.3,1.0055555555555555,2.1,25.8,1851.85,442.404998976623,-3731.4,40.09782742864564,2.3248173194934267,0.4803090428090428,0.0,0.0,0.4705122655122655,13.441666666666668,0.12627118644067797,0.004545454545454545,7.7,5.1,0.9413131313131313,0.47445887445887447,0.0,3.078944872262018,0.0,0.95,2.0226838606168784,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.015254237288135594,4.5,,,Y2-2018-19
146,1.0,512.4,2118.3,0.0005813953488372093,17.2,11.5,656.8333333333334,366.7375105432732,2992.2200000000003,21.833747643480127,1.478306205831927,0.056666666666666664,0.0017094017094017096,0.016666666666666666,0.06000000000000001,3.0,0.2,0.0850452196382429,0.7,0.4,0.13999999999999999,0.05714285714285714,31.668382352941176,3.007440951445191,66.96122315084483,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.08872029543994861,3.25,M,Suisse.Autres,Y2-2018-19
147,3.8,5440.5,0.0,0.0,0.0,32.0,584.4471428571429,314.81935299169663,0.0,33.913187885198724,2.148873547672192,0.7249819624819624,0.0057094017094017095,0.0,0.7035331335331335,41.875,0.0,0.0,10.4,8.0,1.096986346986347,0.7251378446115287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,M,France,Y2-2018-19
148,7.8,9115.1,19097.9,0.8982910095593342,301.1,233.5,2401.035555555555,2189.6490374846917,-1985.8057142857172,179.44142380381362,7.799025473443062,0.28845238095238096,0.19562849106464375,0.25233544792229734,0.19357142857142856,44.51416666666667,0.8996590497618738,0.34745754786779914,4.1,1.7,1.4614285714285713,0.23380952380952383,35.00320919740868,180.70155414362796,106.85711290703698,0.0,0.0,0.3866217116217116,0.20162198912198911,0.0,0.0452020202020202,0.0,0.3631709908684698,4.25,M,Suisse.Autres,Y3-2019-20
149,3.6,3673.6,17186.3,0.6770920554020288,127.5,243.0,3354.834545454545,2735.35237169863,73423.06785436785,82.23996043690651,3.5359003395906,0.2749090909090909,0.0,0.1,0.18303030303030304,39.63928571428571,0.7,0.10917144851649992,10.2,4.5,1.0360606060606061,0.24928571428571428,73.18400364186078,42.00600231701693,116.76225292507203,0.0,0.0,0.5,0.09454989454989456,0.0,0.04125874125874126,0.0,0.26778171425176545,4.75,F,Suisse.Autres,Y3-2019-20
150,3.5,1342.3,9188.5,0.8910479967826295,121.1,112.9,2978.7166666666662,1089.252148652789,-97562.05333333333,134.47036849369573,3.3330069566169938,0.4025294612794613,0.16848668279221113,0.26447716617881534,0.2791666666666667,24.854444444444443,1.3428732388993085,0.28775015350026534,8.1,3.8,1.4019444444444444,0.3952014652014652,50.75624616260168,37.09089644093425,83.2650155025038,41.56925860287009,83.58150493778676,0.4362248862248862,0.0125,0.0,0.026785714285714284,0.0,0.2788183123229808,2.75,,,Y3-2019-20
151,2.3,434.1,8320.0,0.5427706124249657,90.4,100.7,3464.936666666667,907.6611291208176,-134181.75333333333,119.64307182305723,2.3259913836604102,0.4611111111111111,0.17264043342022853,0.19967968396754004,0.3363636363636363,10.421428571428573,1.0882953708256777,0.2944948789912034,5.8,2.8,1.2234848484848484,0.3972727272727273,48.039897956274544,95.51361043848692,72.90970718628475,44.08344299243156,76.07131463503211,0.4192057942057942,0.08245781995781995,0.0,0.03686868686868687,0.0,0.3254676415277672,4.5,,,Y3-2019-20
152,3.8,1450.9,11154.6,0.19566697679044437,124.1,39.7,2180.7658333333334,1364.6633970782932,38970.98333333333,82.02721718512477,3.9223587342070774,0.26666666666666666,0.07107590790954565,0.08810921070077206,0.2333333333333333,21.45,0.8911724342266287,0.2819011755159923,1.3,0.6,0.6,0.2583333333333333,136.06843387751886,79.02166182062192,256.0091073810821,15.35979912363575,48.7047073165153,0.1886086136086136,0.10853174603174602,0.0,0.0,0.0,0.32852912079370034,3.5,M,France,Y3-2019-20
153,4.1,1807.3,8502.2,6.843519703540764,37.1,134.1,1960.4783333333332,1399.943147588308,-83383.56285714285,86.62551833711674,2.9504366896267937,0.5014980158730159,0.02281456046170463,0.13605238197227915,0.41761904761904767,8.65,0.900576923076923,0.2652935071975327,8.4,4.5,1.3562698412698413,0.4548484848484849,59.73255013030159,38.16382662607314,126.09359709871323,2.6333333333333333,2.8917507192395098,0.5451173826173826,0.08447802197802198,0.0,0.0365079365079365,0.0,0.29223434221226957,5.0,F,Suisse.Autres,Y3-2019-20
154,4.5,3769.2,11038.0,0.29683572288399906,225.2,73.8,2616.3308333333334,1738.6005207178998,-35484.21,147.32463067840843,5.423462610825238,0.34543650793650793,0.004597701149425287,0.29061095302688794,0.26029914529914533,17.502380952380953,1.1208618936335157,0.34456361875633407,7.2,3.7,0.9344017094017094,0.32785714285714285,35.60652445564912,23.1971674520112,82.27011312324134,32.35854081501678,96.3190354850291,0.09365079365079365,0.025396825396825397,0.0,0.014285714285714285,0.0,0.3259864618862846,4.75,F,France,Y3-2019-20
155,4.0,3746.5,11684.9,0.6454545454545454,2.2,151.9,2787.169047619048,1613.901600232263,-17414.80865079365,77.54087048539581,4.8732999896584435,0.48337542087542085,0.0,0.0,0.411969696969697,70.81666666666666,1.1328416796161989,0.2635642694102875,16.4,7.4,1.6093939393939394,0.4585628695922813,157.36163466292405,49.83510691282142,278.0955326755008,113.66653777464008,231.36926424495306,0.8665501165501166,0.05873015873015872,0.0,0.0,0.0,0.23531484513845577,3.25,M,Suisse.PAM,Y3-2019-20
156,3.6,3140.1,8551.4,14.2,0.1,119.0,2377.836666666667,1662.7061645842255,-41800.46031385281,63.16442398817943,4.1584346829429615,0.6098473312401884,0.0,0.006802721088435373,0.5902472527472528,37.86976190476191,1.2079385955809598,0.19825715042219405,15.4,8.8,1.3548076923076924,0.6068739476897372,338.57331668331665,102.47202984964397,252.01960971741292,108.85984255758436,270.6024378644471,0.8588578088578089,0.05317460317460317,0.0,0.0,0.0,0.16695957682182877,3.0,M,Suisse.PAM,Y3-2019-20
157,3.5,1754.3,11076.6,2.6362165477252453,17.0,205.2,2828.616666666667,1628.1960231872524,-81641.00518398269,108.61195310260544,3.63953999051999,0.43560032560032563,0.004166666666666667,0.058650793650793655,0.38297924297924296,22.324761904761907,1.0860618705013017,0.17697112998958686,11.2,6.1,1.0669108669108671,0.43884683943507474,48.074053414350836,53.49907125810945,83.79783607382579,40.40455465460224,103.14943416478579,0.8028693528693529,0.16104451104451106,0.0,0.03611111111111111,0.0,0.3135872759089801,4.5,M,France,Y3-2019-20
158,4.2,1430.9,7075.9,0.7971408608341061,26.4,55.6,1241.7578571428571,811.8177496732101,-60533.58558441559,62.80955901791219,4.381184269136215,0.43106060606060603,0.15010972454948995,0.17258256925958787,0.30303030303030304,23.115873015873017,0.996304347826087,0.1399727307623751,9.7,4.1,1.3053030303030302,0.391983571983572,91.0469696969697,27.242864107536224,78.47356521290183,5.694382022471911,17.788326935940365,0.555921855921856,0.23656066156066155,0.0,0.1634199134199134,0.0,0.12120864032699923,5.25,M,Suisse.PAM,Y3-2019-20
159,3.8,5562.7,9464.8,0.46326313063743474,56.3,127.2,3315.6071428571427,2520.526253864772,-66089.21357142858,93.10714739171073,5.25429897920297,0.41698941798941797,0.09964543937708566,0.12009852216748769,0.3596428571428571,48.03190476190476,1.0,0.20542802047326464,10.2,4.8,1.4410714285714286,0.3516031746031746,78.90664349192727,39.773569054089855,142.9501234087842,0.0,0.0,0.5598901098901099,0.06983016983016983,0.0,0.025757575757575757,0.0,0.2897839667103953,4.25,F,Suisse.PAM,Y3-2019-20
160,5.2,4973.9,12599.6,0.5948883692008708,223.4,169.5,2624.934880952381,2590.5075163047272,-112167.47,178.59206210065472,4.908986033743885,0.5361111111111111,0.13540007872607362,0.2698919757808171,0.41666666666666663,36.08761904761904,1.2568843154119969,0.31924117661473245,4.8,2.1,1.675,0.5152777777777777,41.07823738273298,69.36474385311506,46.329115106755864,34.73224625649897,98.60514495078696,0.40272921522921523,0.09876373626373626,0.0,0.026785714285714284,0.0,0.33789001289310555,5.0,M,France,Y3-2019-20
161,4.4,3649.3,7813.3,1.1573015873015873,15.6,200.9,2572.5391666666665,1427.5223605326355,-1793.847619047619,127.23424078255353,4.391667302768684,0.46884018759018764,0.0,0.0,0.4389141414141414,30.875,1.3701156162510224,0.3268627811427559,12.4,6.1,1.3225180375180376,0.41831154684095856,38.18000695125106,86.74912092577729,87.8615082118849,49.73780473529358,142.10551606664637,0.8046453546453547,0.1325036075036075,0.0,0.07983266733266733,0.0,0.2745556017533396,3.5,M,France,Y3-2019-20
162,5.6,4687.2,11826.6,0.8153409278479822,118.6,101.0,1707.6268686868686,1342.2382548201044,-12248.732467532467,105.66301764889235,5.626588064110486,0.3788095238095238,0.18782428757158423,0.22447403849095862,0.3645238095238095,29.058333333333337,1.1227800245101742,0.2396343228931997,5.0,3.0,0.6647619047619048,0.3184848484848485,79.21730193667135,35.005636442482874,208.76092903177863,49.13036692743445,147.38024725912038,0.38290598290598293,0.12078754578754577,0.0,0.04206349206349206,0.0,0.32516321189315717,5.25,F,France,Y3-2019-20
163,5.6,1995.5,7888.6,1.9057529081619535,21.4,76.2,974.739365079365,828.3236345966761,6065.739177489178,41.88816343787251,4.210856699072278,0.512346681096681,0.12097433059245204,0.16255883962780515,0.4685497835497836,60.75666666666666,1.0605538401075782,0.181300914791259,9.4,5.4,1.325945165945166,0.47849206349206347,151.8678947368421,69.88476866641753,174.12810451644506,30.44697012099204,76.64571108745545,0.6972680097680097,0.331500444000444,0.0,0.12313242313242312,0.0,0.1447946599448306,5.5,M,Suisse.Autres,Y3-2019-20
164,7.6,1946.7,14067.7,4.312132189280508,54.0,184.0,1613.2949184149184,751.2099954998322,-40660.95642857143,86.40829806566474,6.015176213222442,0.31767676767676767,0.019613428579827733,0.09758734578289087,0.3136363636363636,11.138095238095238,1.4908600196934103,0.35372798696096763,3.2,2.1,0.4803030303030303,0.3158730158730159,55.68543663337442,110.72497245927434,130.03299933960668,59.254918240400045,175.14250616289922,0.6013486513486513,0.17719780219780218,0.0,0.07928321678321679,0.0,0.3715351128270565,5.5,,,Y3-2019-20
165,5.5,0.0,20831.9,0.2484346692602915,204.4,131.9,2854.939206349206,2044.7461540432766,136570.04636363636,115.47685526266407,6.960356237227602,0.0,0.0,0.003333333333333333,0.0,0.0,0.9703153121151843,0.39536061998701866,0.0,0.0,0.0,0.0,118.01450760128428,21.29118120115225,203.85709063866867,19.504854570637118,56.413179828629566,0.41996891996891994,0.11605061605061606,0.0,0.04218004218004218,0.0,0.4100228626363466,2.5,F,Etranger.Autres,Y3-2019-20
